,r_kd,b_kd,r_str,b_str,r_td,b_td,r_sub,b_sub,weight_class,time
5757,1.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,2,2.0
4525,1.0,0.0,60.0,58.0,3.0,1.0,2.0,1.0,2,15.0
6699,0.0,0.0,27.0,3.0,2.0,0.0,1.0,0.0,2,4.0
1595,2.0,0.0,70.0,42.0,2.0,2.0,1.0,0.0,2,15.0
2982,1.0,0.0,25.0,27.0,0.0,0.0,0.0,0.0,2,4.0
933,0.0,0.0,45.0,18.0,5.0,0.0,0.0,0.0,2,15.0
6586,0.0,1.0,19.0,5.0,0.0,1.0,1.0,0.0,3,2.0
2532,0.0,0.0,63.0,30.0,2.0,0.0,0.0,0.0,1,15.0
6180,0.0,0.0,23.0,17.0,1.0,4.0,3.0,1.0,2,15.0
5066,0.0,1.0,96.0,42.0,1.0,1.0,0.0,2.0,2,15.0
5362,1.0,0.0,20.0,7.0,0.0,1.0,0.0,0.0,4,2.0
6090,0.0,0.0,28.0,30.0,3.0,0.0,0.0,1.0,2,15.0
3810,0.0,0.0,41.0,25.0,0.0,2.0,0.0,0.0,1,15.0
4875,0.0,0.0,9.0,6.0,1.0,0.0,1.0,0.0,1,3.0
4176,0.0,0.0,25.0,14.0,0.0,1.0,2.0,0.0,1,7.0
5005,0.0,0.0,17.0,12.0,1.0,1.0,0.0,1.0,3,15.0
2805,0.0,0.0,14.0,20.0,3.0,0.0,0.0,1.0,2,15.0
543,0.0,0.0,154.0,75.0,0.0,3.0,2.0,0.0,1,15.0
2771,1.0,0.0,24.0,38.0,0.0,0.0,0.0,0.0,3,7.0
6683,0.0,0.0,44.0,3.0,2.0,0.0,1.0,0.0,2,15.0
6788,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,2,0.0
5509,0.0,0.0,29.0,27.0,4.0,0.0,5.0,0.0,2,15.0
1154,0.0,1.0,73.0,58.0,0.0,0.0,3.0,0.0,2,11.0
5169,0.0,0.0,4.0,4.0,1.0,0.0,4.0,3.0,1,7.0
4508,0.0,0.0,39.0,55.0,4.0,1.0,0.0,0.0,1,15.0
674,2.0,0.0,33.0,5.0,0.0,0.0,0.0,0.0,2,3.0
3045,1.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,2,2.0
360,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,3,0.0
5105,0.0,0.0,52.0,35.0,0.0,3.0,0.0,1.0,2,15.0
2857,0.0,0.0,56.0,40.0,0.0,0.0,1.0,1.0,1,14.0
2809,0.0,0.0,131.0,79.0,0.0,0.0,0.0,0.0,2,15.0
1365,0.0,0.0,11.0,13.0,1.0,1.0,2.0,0.0,2,2.0
5173,0.0,0.0,69.0,23.0,5.0,1.0,2.0,3.0,3,15.0
473,1.0,0.0,36.0,14.0,0.0,0.0,0.0,0.0,4,3.0
2728,1.0,0.0,39.0,121.0,0.0,1.0,0.0,0.0,4,14.0
3360,0.0,0.0,56.0,12.0,2.0,1.0,4.0,0.0,1,15.0
3669,1.0,0.0,36.0,27.0,0.0,0.0,0.0,0.0,4,9.0
1408,0.0,0.0,71.0,102.0,1.0,0.0,0.0,0.0,3,15.0
3615,0.0,0.0,3.0,5.0,1.0,0.0,1.0,0.0,4,2.0
6670,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,0.0
5304,0.0,0.0,5.0,18.0,1.0,0.0,2.0,0.0,2,7.0
5689,0.0,0.0,238.0,96.0,0.0,0.0,0.0,0.0,2,15.0
3406,1.0,0.0,104.0,83.0,2.0,3.0,0.0,2.0,2,15.0
1266,0.0,0.0,41.0,41.0,1.0,5.0,0.0,0.0,3,15.0
6239,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4,1.0
3543,1.0,0.0,169.0,108.0,0.0,1.0,0.0,0.0,1,15.0
5695,1.0,0.0,53.0,32.0,2.0,0.0,0.0,0.0,2,15.0
5822,0.0,0.0,66.0,24.0,0.0,0.0,0.0,0.0,1,15.0
1260,0.0,0.0,56.0,13.0,5.0,0.0,0.0,0.0,4,9.0
5839,0.0,0.0,43.0,13.0,0.0,3.0,0.0,0.0,3,15.0
5390,0.0,0.0,57.0,30.0,0.0,0.0,0.0,0.0,1,15.0
7137,0.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,4,4.0
4338,0.0,0.0,66.0,31.0,14.0,1.0,1.0,0.0,1,24.0
3314,0.0,0.0,94.0,60.0,8.0,0.0,0.0,0.0,2,15.0
2959,0.0,0.0,13.0,9.0,0.0,2.0,1.0,0.0,4,6.0
4215,1.0,0.0,16.0,9.0,0.0,0.0,0.0,0.0,4,1.0
5310,0.0,0.0,36.0,26.0,4.0,0.0,1.0,0.0,1,18.0
4951,2.0,0.0,46.0,10.0,1.0,0.0,1.0,1.0,2,9.0
1870,1.0,1.0,30.0,21.0,2.0,0.0,2.0,0.0,2,11.0
6366,0.0,0.0,32.0,14.0,1.0,1.0,2.0,3.0,2,15.0
6950,0.0,0.0,36.0,20.0,5.0,0.0,0.0,0.0,3,15.0
7227,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,3,2.0
2124,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,2,4.0
133,0.0,0.0,49.0,8.0,0.0,0.0,0.0,0.0,4,5.0
5278,1.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,2,3.0
5071,0.0,0.0,56.0,50.0,0.0,1.0,0.0,0.0,2,15.0
937,1.0,0.0,14.0,5.0,0.0,2.0,1.0,0.0,3,4.0
832,0.0,0.0,61.0,34.0,2.0,3.0,0.0,0.0,2,15.0
6755,0.0,0.0,40.0,45.0,0.0,0.0,0.0,0.0,2,15.0
1544,2.0,0.0,106.0,74.0,0.0,1.0,0.0,0.0,2,14.0
1223,0.0,1.0,88.0,50.0,1.0,1.0,1.0,0.0,1,15.0
507,1.0,1.0,17.0,18.0,0.0,1.0,0.0,0.0,2,5.0
4325,0.0,0.0,9.0,52.0,1.0,0.0,0.0,0.0,1,15.0
6541,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3,1.0
2015,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1,2.0
6580,1.0,0.0,45.0,35.0,1.0,7.0,0.0,1.0,2,15.0
3099,1.0,0.0,78.0,78.0,0.0,0.0,1.0,0.0,1,15.0
1976,0.0,0.0,32.0,27.0,2.0,0.0,1.0,0.0,4,7.0
1396,0.0,0.0,21.0,6.0,1.0,0.0,1.0,0.0,2,7.0
903,0.0,0.0,96.0,31.0,2.0,0.0,0.0,0.0,1,15.0
4965,1.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,2,1.0
458,0.0,0.0,27.0,33.0,3.0,0.0,0.0,0.0,1,15.0
5823,0.0,0.0,2.0,12.0,1.0,1.0,3.0,0.0,3,4.0
6882,0.0,0.0,58.0,56.0,1.0,0.0,1.0,0.0,2,15.0
3743,1.0,0.0,26.0,8.0,0.0,0.0,0.0,0.0,2,6.0
6857,1.0,1.0,101.0,46.0,0.0,1.0,0.0,0.0,3,15.0
4890,0.0,0.0,61.0,4.0,6.0,0.0,0.0,1.0,1,15.0
4788,2.0,0.0,33.0,17.0,0.0,0.0,1.0,0.0,3,6.0
4308,0.0,0.0,31.0,37.0,2.0,0.0,0.0,0.0,1,15.0
3553,0.0,1.0,27.0,24.0,0.0,0.0,1.0,0.0,2,7.0
4174,0.0,0.0,80.0,55.0,1.0,3.0,1.0,0.0,1,15.0
3634,1.0,0.0,56.0,29.0,0.0,1.0,0.0,0.0,2,6.0
7260,0.0,0.0,26.0,6.0,3.0,0.0,0.0,0.0,2,10.0
720,0.0,0.0,84.0,58.0,0.0,6.0,0.0,0.0,1,15.0
4226,1.0,0.0,55.0,20.0,0.0,0.0,0.0,0.0,2,8.0
2236,0.0,0.0,22.0,2.0,4.0,0.0,2.0,0.0,2,15.0
5343,1.0,0.0,18.0,14.0,0.0,0.0,0.0,0.0,3,6.0
2949,0.0,0.0,9.0,12.0,3.0,1.0,1.0,1.0,2,8.0
6735,0.0,0.0,23.0,6.0,3.0,0.0,3.0,0.0,2,8.0
1827,0.0,0.0,24.0,22.0,2.0,2.0,0.0,0.0,1,6.0
3517,0.0,0.0,68.0,22.0,2.0,0.0,0.0,0.0,2,15.0
3169,1.0,0.0,59.0,27.0,3.0,0.0,1.0,0.0,3,14.0
1844,0.0,0.0,29.0,33.0,5.0,4.0,0.0,0.0,3,15.0
1164,0.0,0.0,46.0,21.0,7.0,0.0,1.0,0.0,1,15.0
1335,0.0,0.0,98.0,16.0,0.0,0.0,0.0,0.0,4,14.0
4352,0.0,0.0,82.0,56.0,0.0,0.0,3.0,0.0,2,13.0
513,0.0,0.0,45.0,40.0,2.0,0.0,0.0,0.0,3,15.0
1695,0.0,0.0,92.0,98.0,6.0,1.0,0.0,0.0,2,25.0
502,0.0,0.0,83.0,70.0,0.0,0.0,0.0,0.0,3,15.0
6741,0.0,0.0,4.0,4.0,0.0,2.0,1.0,1.0,2,4.0
1874,0.0,0.0,103.0,56.0,0.0,1.0,0.0,0.0,1,15.0
1400,0.0,0.0,51.0,44.0,2.0,2.0,2.0,2.0,2,15.0
5659,0.0,0.0,40.0,30.0,4.0,1.0,0.0,0.0,3,15.0
3753,1.0,0.0,113.0,52.0,1.0,2.0,0.0,0.0,2,15.0
2410,0.0,0.0,63.0,44.0,3.0,0.0,0.0,0.0,2,15.0
5584,0.0,0.0,80.0,79.0,2.0,0.0,0.0,0.0,1,15.0
3266,0.0,0.0,59.0,27.0,1.0,1.0,0.0,2.0,1,15.0
6220,0.0,0.0,87.0,37.0,2.0,0.0,0.0,0.0,2,15.0
1553,0.0,0.0,15.0,10.0,3.0,0.0,2.0,0.0,2,11.0
1226,0.0,0.0,149.0,67.0,0.0,2.0,0.0,0.0,2,15.0
2705,0.0,0.0,20.0,12.0,3.0,0.0,2.0,0.0,2,15.0
3019,0.0,0.0,38.0,3.0,0.0,0.0,0.0,0.0,4,2.0
5555,1.0,0.0,59.0,17.0,0.0,0.0,0.0,0.0,4,8.0
6363,0.0,1.0,27.0,23.0,0.0,0.0,3.0,0.0,2,7.0
1200,0.0,0.0,89.0,34.0,0.0,2.0,0.0,0.0,1,15.0
5816,0.0,0.0,37.0,33.0,2.0,3.0,0.0,1.0,1,15.0
5335,0.0,0.0,32.0,14.0,2.0,0.0,0.0,0.0,2,7.0
1555,0.0,0.0,89.0,74.0,2.0,0.0,0.0,0.0,1,15.0
3331,0.0,0.0,64.0,32.0,0.0,0.0,0.0,0.0,2,15.0
3354,1.0,0.0,69.0,38.0,0.0,0.0,0.0,0.0,2,8.0
2563,0.0,0.0,71.0,54.0,5.0,0.0,1.0,0.0,2,15.0
962,0.0,0.0,80.0,36.0,0.0,0.0,1.0,0.0,2,15.0
4887,3.0,0.0,55.0,34.0,6.0,0.0,1.0,0.0,2,12.0
4370,0.0,0.0,42.0,32.0,0.0,1.0,1.0,0.0,1,8.0
739,0.0,0.0,22.0,19.0,3.0,0.0,2.0,0.0,1,9.0
7483,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,1.0
1165,0.0,0.0,40.0,26.0,0.0,1.0,7.0,0.0,2,15.0
6881,1.0,0.0,10.0,10.0,0.0,1.0,0.0,0.0,4,5.0
3324,0.0,0.0,54.0,24.0,6.0,1.0,1.0,3.0,3,15.0
6591,0.0,0.0,77.0,2.0,3.0,0.0,0.0,0.0,2,10.0
3008,2.0,0.0,47.0,33.0,0.0,1.0,0.0,0.0,2,9.0
5347,0.0,0.0,36.0,17.0,0.0,5.0,0.0,0.0,2,15.0
5203,0.0,0.0,6.0,5.0,1.0,0.0,1.0,0.0,3,1.0
2178,1.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,3,1.0
1071,0.0,0.0,15.0,30.0,0.0,1.0,2.0,1.0,3,6.0
2640,1.0,0.0,26.0,16.0,0.0,0.0,0.0,0.0,4,7.0
1176,0.0,0.0,108.0,118.0,0.0,4.0,0.0,0.0,2,15.0
3252,0.0,0.0,34.0,47.0,3.0,1.0,0.0,0.0,2,15.0
3668,0.0,0.0,64.0,39.0,3.0,0.0,0.0,0.0,2,15.0
5632,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2,1.0
2964,0.0,0.0,116.0,41.0,0.0,0.0,0.0,0.0,2,15.0
4531,0.0,0.0,68.0,80.0,0.0,0.0,0.0,0.0,2,15.0
3168,0.0,0.0,17.0,6.0,1.0,0.0,2.0,0.0,3,3.0
5022,0.0,0.0,43.0,48.0,1.0,2.0,0.0,1.0,1,15.0
143,1.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,1,5.0
7396,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,4,2.0
3608,0.0,0.0,49.0,38.0,1.0,0.0,0.0,0.0,2,15.0
4987,1.0,0.0,29.0,9.0,1.0,0.0,1.0,0.0,1,8.0
2808,0.0,0.0,40.0,12.0,0.0,3.0,0.0,0.0,3,4.0
724,0.0,0.0,19.0,14.0,1.0,2.0,2.0,0.0,3,15.0
1836,0.0,0.0,50.0,27.0,2.0,0.0,0.0,0.0,1,15.0
2526,0.0,0.0,14.0,13.0,1.0,0.0,2.0,0.0,1,3.0
4400,0.0,0.0,39.0,16.0,2.0,0.0,0.0,0.0,3,9.0
4211,0.0,0.0,43.0,35.0,0.0,3.0,0.0,1.0,2,15.0
6638,0.0,0.0,3.0,2.0,2.0,0.0,2.0,2.0,2,3.0
398,0.0,0.0,86.0,57.0,2.0,2.0,0.0,0.0,2,15.0
5775,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,2,2.0
6370,0.0,1.0,34.0,14.0,3.0,1.0,0.0,0.0,2,15.0
7180,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,3,2.0
4532,1.0,0.0,63.0,20.0,1.0,0.0,0.0,0.0,4,15.0
1377,0.0,0.0,46.0,28.0,2.0,2.0,0.0,0.0,1,15.0
6774,0.0,0.0,5.0,26.0,0.0,1.0,3.0,0.0,2,4.0
6046,0.0,0.0,68.0,45.0,1.0,1.0,2.0,2.0,2,15.0
600,0.0,0.0,25.0,24.0,0.0,5.0,0.0,0.0,2,15.0
6254,0.0,0.0,58.0,16.0,1.0,0.0,2.0,1.0,4,13.0
3990,0.0,0.0,112.0,109.0,4.0,1.0,0.0,0.0,1,25.0
5434,0.0,0.0,53.0,42.0,3.0,0.0,0.0,3.0,2,15.0
5962,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,3,0.0
5010,0.0,0.0,15.0,18.0,1.0,0.0,1.0,0.0,1,7.0
2940,1.0,0.0,5.0,14.0,0.0,0.0,0.0,0.0,3,2.0
7339,0.0,0.0,18.0,13.0,0.0,2.0,1.0,0.0,2,8.0
2350,0.0,0.0,102.0,23.0,1.0,0.0,0.0,0.0,2,15.0
5688,1.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,4,2.0
3801,0.0,0.0,30.0,33.0,6.0,0.0,0.0,1.0,3,15.0
3471,0.0,0.0,51.0,37.0,0.0,2.0,0.0,0.0,3,15.0
3888,1.0,0.0,31.0,26.0,0.0,0.0,0.0,0.0,4,4.0
4172,0.0,0.0,87.0,82.0,3.0,1.0,2.0,0.0,3,15.0
6814,0.0,0.0,44.0,14.0,1.0,4.0,1.0,0.0,2,15.0
2165,1.0,0.0,68.0,23.0,0.0,0.0,0.0,0.0,2,12.0
6854,0.0,0.0,12.0,5.0,0.0,2.0,0.0,0.0,2,6.0
5115,0.0,0.0,26.0,37.0,2.0,1.0,0.0,1.0,2,15.0
1585,0.0,0.0,51.0,13.0,3.0,0.0,0.0,0.0,4,9.0
4117,0.0,0.0,40.0,23.0,7.0,1.0,2.0,0.0,2,15.0
1131,1.0,0.0,144.0,128.0,2.0,0.0,1.0,0.0,2,25.0
2812,0.0,0.0,49.0,23.0,0.0,1.0,0.0,0.0,1,15.0
6385,0.0,0.0,87.0,69.0,0.0,0.0,0.0,0.0,3,15.0
2993,1.0,1.0,24.0,18.0,0.0,0.0,0.0,0.0,2,6.0
2528,0.0,0.0,49.0,42.0,2.0,1.0,3.0,0.0,2,15.0
6035,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2,1.0
3496,0.0,1.0,131.0,89.0,2.0,0.0,0.0,0.0,1,15.0
682,0.0,0.0,91.0,86.0,1.0,1.0,0.0,0.0,3,22.0
2834,2.0,0.0,100.0,82.0,2.0,1.0,3.0,0.0,2,15.0
3378,0.0,0.0,52.0,43.0,6.0,0.0,0.0,0.0,2,15.0
735,2.0,0.0,87.0,76.0,1.0,1.0,0.0,0.0,1,15.0
415,0.0,0.0,60.0,27.0,1.0,3.0,0.0,1.0,2,15.0
3174,1.0,0.0,42.0,25.0,0.0,2.0,0.0,0.0,2,9.0
1529,0.0,0.0,43.0,36.0,6.0,1.0,1.0,0.0,3,25.0
5789,0.0,0.0,46.0,29.0,4.0,0.0,2.0,0.0,3,15.0
834,0.0,0.0,101.0,78.0,1.0,0.0,0.0,0.0,1,15.0
3297,1.0,0.0,15.0,17.0,0.0,0.0,0.0,0.0,3,4.0
4012,0.0,0.0,72.0,37.0,4.0,0.0,0.0,1.0,2,15.0
622,1.0,0.0,34.0,36.0,1.0,0.0,0.0,0.0,2,9.0
114,1.0,0.0,19.0,13.0,1.0,0.0,0.0,0.0,3,4.0
420,0.0,0.0,50.0,18.0,3.0,1.0,0.0,1.0,1,15.0
3096,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1,1.0
1639,0.0,0.0,77.0,86.0,0.0,0.0,0.0,0.0,4,15.0
7386,0.0,0.0,22.0,1.0,1.0,0.0,1.0,0.0,4,5.0
4225,0.0,0.0,41.0,20.0,1.0,0.0,0.0,0.0,3,15.0
2922,1.0,0.0,66.0,44.0,4.0,0.0,0.0,1.0,1,15.0
6936,1.0,0.0,16.0,8.0,3.0,0.0,0.0,0.0,4,5.0
2101,1.0,0.0,34.0,20.0,1.0,0.0,0.0,0.0,1,4.0
760,0.0,0.0,48.0,19.0,4.0,0.0,0.0,3.0,1,15.0
2570,1.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,3,2.0
4007,0.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,2,3.0
3403,2.0,0.0,26.0,17.0,0.0,1.0,0.0,0.0,2,6.0
5770,0.0,0.0,27.0,2.0,1.0,0.0,3.0,3.0,2,15.0
4147,0.0,0.0,62.0,60.0,1.0,0.0,0.0,0.0,2,15.0
2468,4.0,0.0,79.0,16.0,0.0,0.0,0.0,0.0,3,15.0
4420,0.0,0.0,44.0,31.0,3.0,2.0,0.0,0.0,1,15.0
1075,0.0,0.0,126.0,48.0,0.0,1.0,2.0,0.0,2,11.0
3950,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2,0.0
5329,0.0,0.0,76.0,58.0,0.0,1.0,0.0,0.0,2,15.0
5579,0.0,0.0,46.0,25.0,0.0,1.0,2.0,0.0,2,9.0
5429,0.0,0.0,25.0,32.0,2.0,0.0,0.0,0.0,2,15.0
5776,0.0,0.0,93.0,66.0,2.0,2.0,1.0,1.0,2,15.0
3529,0.0,0.0,21.0,10.0,4.0,0.0,1.0,1.0,1,15.0
2764,1.0,0.0,38.0,24.0,0.0,0.0,0.0,0.0,1,1.0
5094,0.0,0.0,27.0,15.0,1.0,0.0,1.0,1.0,1,4.0
4038,0.0,0.0,58.0,23.0,2.0,0.0,0.0,1.0,2,15.0
1582,1.0,0.0,15.0,9.0,0.0,0.0,0.0,0.0,2,0.0
2451,0.0,0.0,49.0,13.0,3.0,0.0,1.0,0.0,2,9.0
3781,0.0,0.0,40.0,3.0,0.0,0.0,1.0,0.0,1,3.0
6885,0.0,0.0,83.0,41.0,0.0,0.0,0.0,0.0,3,15.0
1702,0.0,0.0,176.0,124.0,3.0,0.0,0.0,0.0,2,15.0
860,1.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,3,3.0
3577,0.0,0.0,46.0,12.0,0.0,0.0,0.0,0.0,2,15.0
6353,0.0,0.0,66.0,39.0,0.0,1.0,1.0,0.0,2,15.0
904,1.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,2,1.0
4632,0.0,0.0,8.0,7.0,0.0,1.0,2.0,0.0,2,4.0
6451,1.0,0.0,48.0,48.0,0.0,1.0,0.0,0.0,2,13.0
5922,1.0,0.0,40.0,21.0,4.0,0.0,0.0,0.0,4,13.0
338,0.0,0.0,95.0,36.0,0.0,0.0,0.0,0.0,4,15.0
2865,0.0,0.0,67.0,51.0,1.0,0.0,0.0,0.0,1,15.0
3114,0.0,0.0,52.0,39.0,1.0,2.0,0.0,0.0,2,15.0
4651,0.0,0.0,12.0,20.0,4.0,0.0,1.0,0.0,3,15.0
1360,0.0,0.0,20.0,19.0,1.0,2.0,0.0,3.0,2,8.0
1024,0.0,0.0,17.0,12.0,11.0,0.0,0.0,0.0,2,15.0
2842,0.0,0.0,62.0,56.0,2.0,0.0,0.0,0.0,2,15.0
1645,0.0,0.0,44.0,55.0,2.0,0.0,1.0,0.0,2,15.0
2513,1.0,0.0,10.0,4.0,1.0,0.0,1.0,0.0,2,1.0
3765,0.0,0.0,48.0,14.0,7.0,0.0,1.0,0.0,2,15.0
3281,0.0,0.0,70.0,69.0,3.0,1.0,2.0,0.0,2,15.0
6879,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,2,0.0
5921,0.0,0.0,47.0,10.0,3.0,2.0,0.0,2.0,3,15.0
6715,1.0,0.0,28.0,9.0,0.0,0.0,0.0,2.0,2,7.0
5925,0.0,0.0,36.0,48.0,1.0,1.0,1.0,0.0,2,15.0
2089,1.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,2,1.0
4492,0.0,0.0,14.0,15.0,0.0,2.0,0.0,1.0,3,4.0
7250,0.0,0.0,30.0,25.0,0.0,1.0,0.0,0.0,4,15.0
5450,0.0,0.0,77.0,44.0,5.0,0.0,0.0,2.0,1,25.0
1649,0.0,0.0,92.0,49.0,0.0,2.0,0.0,0.0,1,15.0
4686,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3,0.0
6534,0.0,0.0,51.0,33.0,5.0,0.0,0.0,0.0,2,15.0
2503,0.0,0.0,47.0,25.0,1.0,0.0,0.0,0.0,1,15.0
6667,0.0,0.0,18.0,12.0,0.0,1.0,4.0,0.0,2,15.0
2289,0.0,0.0,18.0,22.0,3.0,0.0,1.0,0.0,3,9.0
2985,0.0,0.0,41.0,59.0,2.0,0.0,1.0,0.0,1,15.0
5365,1.0,0.0,23.0,13.0,0.0,0.0,0.0,0.0,4,2.0
7019,0.0,0.0,26.0,26.0,1.0,1.0,0.0,0.0,3,15.0
3086,0.0,0.0,13.0,21.0,1.0,0.0,1.0,0.0,3,2.0
5095,1.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,2,2.0
5913,0.0,0.0,51.0,45.0,5.0,0.0,3.0,0.0,1,15.0
2163,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,4,0.0
5146,0.0,0.0,32.0,17.0,5.0,0.0,0.0,0.0,2,17.0
3146,0.0,0.0,20.0,24.0,4.0,1.0,0.0,1.0,2,15.0
5230,0.0,0.0,93.0,29.0,0.0,0.0,0.0,0.0,3,14.0
7011,1.0,0.0,31.0,13.0,0.0,0.0,0.0,0.0,4,4.0
4083,0.0,0.0,20.0,41.0,1.0,0.0,0.0,0.0,2,15.0
3386,1.0,0.0,14.0,31.0,0.0,4.0,0.0,1.0,2,10.0
2770,2.0,0.0,59.0,25.0,0.0,0.0,0.0,0.0,2,6.0
5134,1.0,2.0,14.0,41.0,0.0,0.0,0.0,0.0,4,4.0
3537,1.0,0.0,69.0,37.0,2.0,0.0,0.0,0.0,2,15.0
1694,0.0,1.0,125.0,99.0,1.0,1.0,0.0,0.0,2,12.0
4289,0.0,0.0,67.0,63.0,0.0,2.0,3.0,0.0,2,14.0
3175,0.0,0.0,3.0,21.0,0.0,1.0,0.0,0.0,4,4.0
2318,1.0,0.0,67.0,61.0,2.0,2.0,0.0,0.0,1,15.0
584,1.0,0.0,14.0,11.0,0.0,0.0,1.0,0.0,2,2.0
1483,1.0,0.0,21.0,31.0,2.0,0.0,0.0,0.0,2,6.0
4839,0.0,0.0,31.0,21.0,7.0,0.0,0.0,0.0,3,15.0
4108,0.0,0.0,96.0,66.0,0.0,0.0,0.0,0.0,1,15.0
5350,1.0,0.0,26.0,12.0,0.0,0.0,0.0,0.0,2,2.0
3373,1.0,0.0,95.0,32.0,0.0,0.0,1.0,0.0,2,9.0
5034,1.0,1.0,75.0,25.0,5.0,0.0,0.0,0.0,2,15.0
4623,0.0,0.0,21.0,22.0,0.0,3.0,2.0,0.0,1,15.0
3705,0.0,0.0,20.0,40.0,2.0,0.0,0.0,0.0,2,15.0
563,0.0,0.0,10.0,5.0,2.0,0.0,1.0,0.0,1,7.0
5279,0.0,0.0,64.0,86.0,0.0,0.0,0.0,0.0,3,15.0
5257,0.0,0.0,113.0,95.0,1.0,2.0,1.0,0.0,3,15.0
2875,0.0,0.0,73.0,72.0,0.0,0.0,0.0,0.0,1,15.0
515,1.0,0.0,85.0,26.0,0.0,0.0,0.0,0.0,2,15.0
4769,0.0,1.0,33.0,51.0,0.0,1.0,0.0,0.0,2,15.0
1090,2.0,0.0,67.0,64.0,0.0,4.0,2.0,0.0,1,13.0
1679,0.0,0.0,11.0,9.0,1.0,1.0,1.0,0.0,1,4.0
1021,0.0,0.0,111.0,81.0,0.0,5.0,0.0,0.0,2,15.0
1949,1.0,0.0,103.0,53.0,1.0,0.0,0.0,0.0,2,15.0
1159,1.0,0.0,60.0,70.0,0.0,1.0,0.0,0.0,2,15.0
2864,0.0,1.0,7.0,9.0,0.0,0.0,1.0,1.0,3,2.0
5996,0.0,1.0,32.0,30.0,3.0,0.0,0.0,0.0,2,15.0
116,0.0,0.0,47.0,28.0,7.0,1.0,2.0,2.0,2,15.0
747,0.0,0.0,38.0,28.0,3.0,0.0,0.0,0.0,4,15.0
7134,0.0,0.0,40.0,44.0,4.0,1.0,2.0,0.0,3,15.0
6118,0.0,0.0,18.0,22.0,3.0,0.0,0.0,3.0,3,15.0
5219,0.0,0.0,29.0,14.0,1.0,0.0,0.0,2.0,3,15.0
3708,0.0,0.0,73.0,23.0,2.0,0.0,0.0,0.0,1,12.0
5950,1.0,0.0,14.0,9.0,0.0,1.0,0.0,0.0,4,6.0
839,0.0,0.0,17.0,16.0,1.0,3.0,4.0,0.0,2,7.0
119,1.0,0.0,25.0,11.0,1.0,0.0,0.0,0.0,2,4.0
4792,1.0,0.0,44.0,29.0,3.0,1.0,0.0,1.0,3,15.0
7090,0.0,0.0,6.0,13.0,1.0,1.0,4.0,0.0,2,3.0
7033,1.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,2,1.0
7371,0.0,0.0,35.0,3.0,0.0,0.0,0.0,1.0,2,8.0
641,0.0,0.0,49.0,25.0,6.0,0.0,0.0,0.0,2,15.0
4505,0.0,0.0,42.0,28.0,5.0,1.0,1.0,0.0,1,11.0
4404,1.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,2,1.0
6850,0.0,0.0,20.0,42.0,1.0,1.0,0.0,0.0,2,15.0
4182,0.0,0.0,93.0,59.0,0.0,1.0,0.0,0.0,4,15.0
1000,0.0,1.0,78.0,39.0,1.0,0.0,0.0,0.0,1,15.0
885,0.0,1.0,81.0,95.0,6.0,1.0,0.0,0.0,2,25.0
4910,1.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,3,1.0
5357,0.0,0.0,41.0,40.0,4.0,0.0,1.0,0.0,3,15.0
5264,1.0,0.0,28.0,29.0,1.0,1.0,0.0,0.0,2,8.0
